site_id,url,st,contact,agencies,latitude,longitude,count,geomean,maximum,minimum,id,location_id,site_name,sample_date,specimen_count,specimen_count_int,temperature,salinity,chlorophyll,turbidity,oxygen,rain_day_of,rain_prior_day,rain_2_days_prior,rain_3_days_prior,rain_3_day_total,rain_4_days_prior,rain_5_days_prior,rain_5_day_total,site_type
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4934,155.1,Hudson above Mohawk River,9/21/2013 0:00,20,20,67.1,0.1,3.2,24,106,0,0,0,0,0,0,0.1,0.1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4933,155.1,Hudson above Mohawk River,8/19/2013 0:00,6,6,73.8,0.1,1,50,106,0,0,0,0,0,0,0,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4932,155.1,Hudson above Mohawk River,7/21/2013 0:00,31,31,81.1,0.1,2.2,22,104,0,0,0,0,0,0,0,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4931,155.1,Hudson above Mohawk River,6/24/2013 0:00,30,30,73.3,0.1,1.9,16,104,1.4,0,0,0,1.4,0,0,1.4,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4930,155.1,Hudson above Mohawk River,6/4/2013 0:00,238,238,68.8,0.1,0.6,45,103,0,0,1.1,0.1,1.2,0,0.1,1.3,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4929,155.1,Hudson above Mohawk River,10/15/2012 0:00,23,23,56.5,0.1,1.7,10,100,0.4,0.5,0,0.1,1,-99,-99,1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4928,155.1,Hudson above Mohawk River,9/15/2012 0:00,11,11,72.5,0.1,0.9,6,110,0.1,0,0,0,0.1,-99,-99,0.1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4927,155.1,Hudson above Mohawk River,8/18/2012 0:00,15,15,79.3,0.1,1.4,5,114,0,0.1,0,0.2,0.3,-99,-99,0.3,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4926,155.1,Hudson above Mohawk River,7/21/2012 0:00,6,6,81.7,0.1,6.1,11,124,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4925,155.1,Hudson above Mohawk River,6/16/2012 0:00,10,10,74.1,0.1,1.6,15,108,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4924,155.1,Hudson above Mohawk River,5/20/2012 0:00,11,11,66.7,0.1,1,14,108,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4923,155.1,Hudson above Mohawk River,10/16/2011 0:00,1733,1733,59.9,0.1,1.7,26,102,0,0.1,1.1,0.3,1.5,-99,-99,1.5,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4922,155.1,Hudson above Mohawk River,9/19/2011 0:00,11,11,64.9,0.1,0.9,7,104,0,0,0,0.1,0.1,-99,-99,0.1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4921,155.1,Hudson above Mohawk River,8/21/2011 0:00,231,231,77.3,0.2,1.5,26,94,0.4,0,0,0,0.4,-99,-99,0.4,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4920,155.1,Hudson above Mohawk River,7/14/2011 0:00,11,11,77,0.1,6.1,8,-99,0,0.3,0,0,0.3,-99,-99,0.3,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4919,155.1,Hudson above Mohawk River,7/2/2011 0:00,11,11,73.8,0.1,0.7,7,-99,0,0,1,1.1,2.1,-99,-99,2.1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4918,155.1,Hudson above Mohawk River,5/19/2011 0:00,91,91,-99,-99,-99,-99,-99,0.8,0.2,0.1,0.5,1.6,-99,-99,1.6,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4917,155.1,Hudson above Mohawk River,10/16/2010 0:00,>2420,2420,54,0.1,1.9,51,102,0,1,0.3,0,1.3,-99,-99,1.3,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4916,155.1,Hudson above Mohawk River,9/14/2010 0:00,15,15,69.4,0.1,6.1,4,101,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4915,155.1,Hudson above Mohawk River,8/21/2010 0:00,25,25,78,0.1,2.6,-99,106,0,0.1,0.1,0,0.2,-99,-99,0.2,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4914,155.1,Hudson above Mohawk River,7/19/2010 0:00,31,31,81.3,0.1,8,5,92,0,0.2,0.5,0,0.7,-99,-99,0.7,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4913,155.1,Hudson above Mohawk River,6/18/2010 0:00,23,23,70.2,0.1,7,6,103,0,0,0.2,0,0.2,-99,-99,0.2,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4912,155.1,Hudson above Mohawk River,5/25/2010 0:00,<1,1,74.1,0.1,7,154,112,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4911,155.1,Hudson above Mohawk River,10/23/2009 0:00,4,4,50.6,0.1,0.4,19,100,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4910,155.1,Hudson above Mohawk River,9/17/2009 0:00,28,28,68.5,0.2,1.8,8,105,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4909,155.1,Hudson above Mohawk River,8/24/2009 0:00,276,276,76.4,0.1,2,57,103,0,0.3,1,1.5,2.8,-99,-99,2.8,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4908,155.1,Hudson above Mohawk River,7/31/2009 0:00,>2420,2420,72.3,0.1,2.3,107,103,0.6,0.3,1,0,1.9,-99,-99,1.9,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4907,155.1,Hudson above Mohawk River,5/15/2009 0:00,6,6,62.3,-99,1.2,6,108,0,0.5,0,0,0.5,-99,-99,0.5,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4906,155.1,Hudson above Mohawk River,10/23/2008 0:00,<1,1,52.1,0.1,1.3,0,99,0,0.2,0.1,0,0.3,-99,-99,0.3,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4905,155.1,Hudson above Mohawk River,9/18/2008 0:00,6,6,-99,-99,-99,-99,-99,0,0,0,0,0,-99,-99,0,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4904,155.1,Hudson above Mohawk River,8/9/2008 0:00,41,41,-99,-99,-99,-99,-99,0,0,1.3,0.2,1.5,-99,-99,1.5,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4903,155.1,Hudson above Mohawk River,7/17/2008 0:00,15,15,80.3,0.1,2.1,13,110,0,0,0,0.1,0.1,-99,-99,0.1,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4902,155.1,Hudson above Mohawk River,6/19/2008 0:00,12,12,-99,-99,-99,-99,-99,0,0.4,0.1,0.9,1.4,-99,-99,1.4,Hudson
155.1,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-mohawk-river/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Saratoga County Dept. of Health: 518-584-7460 and NYSDEC Region 4: 518-357-2045 ",42.78838,-73.67446,60,23,2420,1,4901,155.1,Hudson above Mohawk River,5/22/2008 0:00,12,12,58.3,0.1,2.5,3,104,0.2,0,0,0,0.2,-99,-99,0.2,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5442,152.5,Hudson River above Troy Lock,10/19/2017 0:00,50,50,61.6,0.1,2.7,17.1,100.7,0,0,0,0.01,0.01,0.26,0,0.27,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5368,152.5,Hudson River above Troy Lock,9/14/2017 0:00,122,122,69.6,0.1,3.3,6.7,103,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5294,152.5,Hudson River above Troy Lock,8/17/2017 0:00,435,435,78.3,0.1,4.4,6.6,105.7,0,0,0.03,0,0.03,0.01,0.39,0.43,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5220,152.5,Hudson River above Troy Lock,7/13/2017 0:00,33,33,74.9,0.1,0.8,16.8,102.5,0.15,0.06,0.06,0,0.27,0.01,0.35,0.63,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5146,152.5,Hudson River above Troy Lock,6/15/2017 0:00,31,31,72.8,0.1,1.9,14.6,105.2,0,0,0.02,0,0.02,0,0,0.02,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,5072,152.5,Hudson River above Troy Lock,5/18/2017 0:00,3,3,63.6,0.1,1.9,19,110.1,0,0,0,0.25,0.25,0.44,0.22,0.91,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4999,152.5,Hudson River above Troy Lock,4/7/2017 0:00,93,93,-99,-99,-99,-99,-99,0.02,0.48,0.01,0.87,1.38,0,0.01,1.39,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4847,152.5,Hudson River above Troy Lock,10/18/2016 0:00,51,51,62.6,0.1,1.5,34,101,0,0,0,0,0,0,0.1,0.1,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4846,152.5,Hudson River above Troy Lock,9/17/2016 0:00,272,272,73.5,0.1,1.5,-99,98,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4845,152.5,Hudson River above Troy Lock,8/18/2016 0:00,211,211,81.6,0.1,3.4,26,105,0,0,0.2,0,0.2,0,0.6,0.8,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4844,152.5,Hudson River above Troy Lock,7/16/2016 0:00,22,22,81.7,0.1,3.3,17,99,0,0.1,0.1,0,0.2,0,0,0.2,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4843,152.5,Hudson River above Troy Lock,6/18/2016 0:00,9,9,74.8,0.1,0.3,22,106,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4842,152.5,Hudson River above Troy Lock,5/23/2016 0:00,24,24,64.9,0.1,0.2,20,103,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4841,152.5,Hudson River above Troy Lock,10/15/2015 0:00,50,50,60.1,0.1,2.7,5,101,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4840,152.5,Hudson River above Troy Lock,9/14/2015 0:00,231,231,74,0.1,2.1,11,91,0,0.9,1.2,0.1,2.2,0.4,0.1,2.7,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4839,152.5,Hudson River above Troy Lock,8/15/2015 0:00,61,61,80.6,0.1,7.8,7,106,0.3,0.3,0,0,0.6,1.3,0,1.9,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4838,152.5,Hudson River above Troy Lock,7/11/2015 0:00,150,150,75.3,0.1,3.7,18,106,0,0,1.2,0,1.2,0.5,0,1.7,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4837,152.5,Hudson River above Troy Lock,6/13/2015 0:00,365,365,-99,-99,-99,-99,-99,0,1.3,0,0,1.3,0.6,1,2.9,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4836,152.5,Hudson River above Troy Lock,5/14/2015 0:00,21,21,68,0.1,2,9,107,0,0,0.1,0,0.1,0,0,0.1,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4835,152.5,Hudson River above Troy Lock,10/16/2014 0:00,285,285,63.1,0.1,4.9,14,101,0.3,0.1,0,0,0.4,0,0,0.4,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4834,152.5,Hudson River above Troy Lock,9/10/2014 0:00,60,60,75.2,0.1,0.5,11,99,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4833,152.5,Hudson River above Troy Lock,8/14/2014 0:00,133,133,75.5,0.1,2.3,5,95,0,0.1,0,0,0.1,0,0,0.1,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4832,152.5,Hudson River above Troy Lock,7/10/2014 0:00,727,727,76.6,0.1,1,46,103,0,1.7,0.4,0.3,2.4,0,0,2.4,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4831,152.5,Hudson River above Troy Lock,6/15/2014 0:00,1300,1300,69.3,0.1,1.4,51,109,0,0.5,0.5,0.1,1.1,0.3,0,1.4,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4830,152.5,Hudson River above Troy Lock,5/15/2014 0:00,120,120,61.9,0.1,1,10,107,0.1,0.1,0,0,0.2,0,0.1,0.3,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4829,152.5,Hudson River above Troy Lock,10/21/2013 0:00,117,117,59,0.1,1.7,108,99,0,0,0,0.2,0.2,0,0,0.2,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4828,152.5,Hudson River above Troy Lock,9/21/2013 0:00,199,199,67.6,0.1,2.9,24,108,0,0,0,0,0,0,0.1,0.1,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4827,152.5,Hudson River above Troy Lock,8/19/2013 0:00,41,41,75,0.1,1.2,59,106,0,0,0,0,0,0,0,0,Hudson
152.5,https://www.riverkeeper.org/water-quality/hudson-river/albany-rensselaer/hudson-above-troy-lock/,fw,,"Rensselaer County Dept. of Health: 518-270-2655, Albany County Dept. of Health: 518-447-4580 and NYSDEC Region 4: 518-357-2045",42.7527,-73.68503,62,97,2420,3,4826,152.5,Hudson River above Troy Lock,7/21/2013 0:00,67,67,81.9,0.1,2.5,19,110,0,0,0,0,0,0,0,0,Hudson
